,algorithm,similarity_measure,execution_time,n_clusters,labels,Silhouette Score,Davies-Bouldin Index,Mean Inter-Cluster Distance,Modularity,Conductance,Normalized Cut,Rand Index,Adjusted Rand Index,Normalized Mutual Information,melhor_silhouette,cluster
225,fuzzy_c_means,CNE Similarity,0.006470680236816406,34,"[16 25 21 21 27 31 15 15 21 22 27 15 25 27 27 27 20 27 15 27 27 21 20 31
 31 20 15 15 31 13 25 16 16 27 16 21 21 21 21 13 25 15 16 16 16 16 27 21
 27 27 21 21 21 21 21 21 21 27 21 21 21 21 21 21 21 21 21 27 27 16 20 21
 25 21 21 25 21 21 21 16 16 27 27 20 21 15 20 20 15 25 15 20 20 20 15 31
 31 15 27 21 15 31 15 15 15 31 15 21 21 21 21 21 31 21 21 22 31 27 21 21
 20 21 22 16 20 21 21 21 25 31 21 16 27 20 15 20 21 20 21 32 21 21 15 20
 15 16 21 21 21 20 21 21 20 31 16 27 15 15 21 21 16 16 15 20 21 20 20 25
 25 25 25 15 21 21 15  7 27 27 17 27 27 25 25 20 22 15 31 27 31 25 16 31
 25 21 15 20 20 27  7 15 31 31 27 15 25 20 25 15 26 25 25 21 15 25 25 15
 15 20 15 20 25 15 21 10 15 25 15 15 25 15 15 21 25 15 27 25]",-0.04075381983419467,2.1640156155233328,2.0606720081959446,,,,0.8447890371438875,0.0003923891743470112,0.544392344849256,False,0
226,dbscan,CNE Similarity,0.0,34,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
227,hierarchical,CNE Similarity,0.0039997100830078125,34,"[25  9  7  5  8 28 19 25  7 22  8 27 10 11 11 13 18 32 16  8  8  7  5  4
  4 22 16 16  4 17 12 12 12  8 12  7 17 17 17 17  9 16 12 12 12 12  7 17
  8  8  0 21 21 20  0  0 20  8  8 20 20 21 20 20 20 20 25  8  8 29 18 20
 13 20 20 10 17 17 17 12 29 31 31 22  0 14 22 22 16 10  9  5 22 18  1  4
  2 10 10  0 14  1 16  9  9  2 14  6  6  7  3  7  2  3  6  1  4  7  6  6
  6  6  1 25  5  7  3  3 10  2 17 30 30 30 14 18  6 18  6  1  3 17  9  5
 16 29  3  6  6  2  6  6  6 27 12 31 14 14 17 17 12 12 16  5 17 32  4 33
 33 24 26 15 30 30 15 28  8  8 22 11 11 26 13  3  2 15 27  7  2 23  1 28
 26  5 14 32  5 11  2  1  4 27 11 19 26  5 30 15 13 33 24 20 19 33 13 19
 15  5 14  5 26 23  5 32 14 15 14 16  9 15 15 18 13 10  8  9]",0.22661280829782274,1.480792128208285,2.1302268650418523,,,,0.9672196177425171,0.002123497785647863,0.7677589375473751,False,0
228,spectral,CNE Similarity,0.15328383445739746,34,"[27 21 28 14 23  1 31 27  3 31 23  1 10 11 27 21 31 19 21  0  0  6 26  1
  1 31 31 31  4 30  9  9  9  0  9 30 18 22 18 30 21 31  9  9  9  9  6 30
  0  0 16  7  7 17  5  5 17  0  0 17 32  7 17 32 17 32 27  0  0  9 13 17
 21 17 32 24 22 30 22  9  9 29 29  8 16  3 31  8 21 10 21 14  8  2  3  4
 26 10 24  5 31  3 12 21 21 26 31 20  3 15 15 15 26 15 20  3  4 10 20 17
 32 20  3 27 33 28 15 15 24 26 30 25 25  3 31 13 20 13 20  3 15 30 21 33
 21  9 15 20  3 26 17 32  4  1  9 29  4  4 30 18  9  9 21  4 30 19  4 31
 27 27 10 31 25 25 31 26 23  1 31 11 11 10 21  3 26 31  1 12 26 31  3 26
 10 14 10 19  4 27 27 10  4  1 27 10 10 33 25 31 21 27 27 17 10 31 10 10
 31 33 31  4 10 31 14 19 31 31 10 21 21 31 31  2 21 10  1 21]",0.15487513554003518,1.569662079347605,2.040326111772838,,,,0.9556437071763433,0.0015514229163413678,0.7464255840323036,False,0
229,gmm,CNE Similarity,0.7594525814056396,34,"[16  5  2 32  2 26 13 16  2 12  2  8 28 27 27  2 33 26 11 21 21  1 32 26
 26 12 11 11 31  4 15  6  6 21 15  2  4  4  4  4  5 11  6 15  6  6  1  4
 21 21  2 25 25  0 18 18  0 21 21  0 14 25  0  0  0  0 16 21 21  6 12  0
 10  0  0 20  4  4  4 15 24 19 19 12  2  3 12 12 27 28  5 32 12 33  3 31
 17 13 20 18  3 30 11  5  5 17 30 22 14  2  7  2 17  7 22 31 31  2 22 22
 22 22 30 16  2  2  7  7 20 17  4  9  9  9  3 12 22 12 22 30  7  4  5 32
 11  6  7 14 14 17 22 22  8  8 15 19 24 31  4  4  6 15 11  0  4 26  9 10
 10 10 23 24  9  9 29 26  2  2 12 27 27 23  5  7 17 24  8  2 17  2 30 26
 23 32 30 26  8 26 17 20  8  8 27 13 23 32  9 29  5 10 10  0 13 10 10 13
 29 32  3  8 23 24  2 26  3 29 13 11  5 24 29 33  5 28 21  5]",0.20130609346724773,1.581622644907868,2.130070059018282,,,,0.9675081139560043,0.0021429496294210018,0.7692044422354517,False,0
230,som,CNE Similarity,0.009998083114624023,34,"[32  6 33 21 33 15 28 32 33 31 33 24 10 23 23 33 18 23 27 22 22 33 24  9
  9 31 16 16 29 17  0  4  4 22  0 33 12 17 12 17  6 27  4  0  4  4 33 17
 22 22  5  9  9  8  5  5 30 22 22 30 25  9 30 25 30  8 32 22 22  4 19 30
  6 30  8 10 17 17 17  0  4  3  3 31  5 28 31 31 23 10 26 21 31 18 28 29
 20 10 10  5 28  2 27 26 26 20 28 13 20 33 11 33 20 11 33 28 29 33 13 30
  8 13 28 32 21 33 11 11 10 24 17 18 33 28 28 19 13 19 33 28 11 17 26 14
 23  4 11 20 13 24 13  8 29 24  0  3 29 29 17 12  4  0 27 30 17 23 23  6
  7  7  1 16 33 33 16 15 33 33 31 23 23  6  6 20 20 16 24 33 20 33 28 15
  1 21 28 23 24 15 20 28 29 24 23 28  1 24 32 16  6  7  7 30 10  6  6 10
 16 14 29 29  6 16 21 23 28 16 28 27  6 16 16 18  6 10 22  6]",0.14207788158827603,1.6784147378396306,2.1421515087002807,,,,0.9636494771006131,0.001908282873209418,0.7610823679242578,False,0
231,kmeans,CNE Similarity,0.0,35,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
232,fuzzy_c_means,CNE Similarity,0.006994962692260742,35,"[ 2 30  9 10  9 26 33 33 10  2  9 25 33  1  1  9 10  1 33  9  9  9 26 26
 26 10 33 33 26 15 30 33 19  9 19 10 15 15 15 15 33 33 19 19 30 30  9 15
 15 15 10 10 10 10 10 10 10  9  9 10 10 10 10 10 10 10  9  9  9 15 10 10
 30 10 10  8 17 15 15 19 33  8  9 10 10 33 10 10 33 33 33 10 10 10 33 26
 26 33  9 10 33 26 33 33 33 26 33 10 10 10 10 10 26 10 10 26 26  9 10 10
 10 10 33  2 10  9 10 10 33 26 12 33 15 10 33 10 10 10 10  2 10 15 33 10
 33 19 10 10 10 10 10 10 10  1 19  8 33 33 17 17 19 19 33 10 17  1 26 33
 30 18 30 33 24 24 33 16  9  1 10  9  1 33 30 10 26 33 26  9 26 30  2 26
 33 10 33  1 26  1 16 33 26  5  1 33 33 10 33 33  8 30 18 10 33 33 30 33
 33 10 33 26 33 33 10 15 33 33 33 33 33 33 33 10 18 33  1 33]",-0.014294262011104964,2.225326471615204,2.078516850355131,,,,0.8336098088712586,0.00036119317975396204,0.5628609702172835,False,0
233,dbscan,CNE Similarity,0.0,35,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
234,hierarchical,CNE Similarity,0.0048601627349853516,35,"[25  9  7  2  8 28 19 25  7 22  8 27 10  5  5 13 18 32 16  8  8  7  2  4
  4 22 16 16  4 17 12 12 12  8 12  7 17 17 17 17  9 16 12 12 12 12  7 17
  8  8 34 21 21 20 23 23 20  8  8 20 20 21 20 20 20 20 25  8  8 29 18 20
 13 20 20 10 17 17 17 12 29 31 31 22 34 14 22 22 16 10  9  2 22 18  1  4
  0 10 10 23 14  1 16  9  9  0 14  6  6  7  3  7  0  3  6  1  4  7  6  6
  6  6  1 25  2  7  3  3 10  0 17 30 30 30 14 18  6 18  6  1  3 17  9  2
 16 29  3  6  6  0  6  6  6 27 12 31 14 14 17 17 12 12 16  2 17 32  4 33
 33 24 26 15 30 30 15 28  8  8 22  5  5 26 13  3  0 15 27  7  0 11  1 28
 26  2 14 32  2  5  0  1  4 27  5 19 26  2 30 15 13 33 24 20 19 33 13 19
 15  2 14  2 26 11  2 32 14 15 14 16  9 15 15 18 13 10  8  9]",0.23415994402496726,1.4460759282038698,2.125621113822541,,,,0.9674359899026326,0.002138054427855248,0.7697391569585483,False,0
235,spectral,CNE Similarity,0.10291266441345215,35,"[34  7  0  8 20 30  1 34  3  1 20 30  1 32 10  7  1 22 28 31 31  2 33 30
 30 11  1  1 30 23 26 26 26 31 18 15 15 13 15 23  7  1 26 18 26 26  2 23
 31 31  4  5  5 24 12 12 19 31 31 19 24  5 19 24 19 24 34 31 31 26 27 19
  7 19 24 29 13 23 13 18 26  9  9 11  4  3 11 11 28  1 28  8 11  6  3 30
 21  1 29 12  1  3 28 28 28 21  1 17 21 16 16 16 33 16 17  3  3 10 17 30
 30 17  3 34 25  0 16 16 29 33 23 14 14  3  1 27 17 27 17  3 16 23 28 25
 28 26 16 17 21 33 17 24 30 30 18  9  1 30 15 15 26 18 28 30 15 22 30  7
  7 10  7  1 14 14  1 33 20  1  1 32 32  7  7  3 21  1 30 28 33  7  3 33
  1  8  1 22 30 10 10  1 30 30 10  1  7 25 14  1  7  7 10 21  1  7  7  1
  1 25  1 30  7  1  8 22  1  1  1 28  7  1  1  6  7  1  7  7]",0.175412979251506,1.4618256566726642,2.0600542619126068,,,,0.9513523260007213,0.001408415737844606,0.7480102260657489,False,0
236,gmm,CNE Similarity,0.3543581962585449,35,"[ 2 26  2  2 14 11 10  2  2 10 14 19 13  9  9 26 16  9  4 33 33  2 23 11
 11 34  4  4 22  0  7 18  7 33 30  2  0 28  0  0 17  4  7 30  7  7  2  0
 24 24  2 29 29  8 21 21  8 24 24  8  8 29  8  8  8  8  2 33 33 18 16  8
 26  8  8 13 28  0 28 18 18 25 25 34  2 32 34 34  9 13 17 23 34 16 22 22
  6 13 13 21 32 22  4 17 17  6  1 15 15  2 12  2  6 12 15 22 22 14 15 27
 27 15 10  2  2  2 12 12 13  6  0  2  2 22  4 16 15 16 15 22 12 28 17 23
  4 18 12 15 15  6 27 27 27 19 30 25 32 32  0  0  7 30  4 27  0  9 11  3
  3  3  5 31 11 11 20  6 14 14 10  9  9  5 26  1  6 31 19  2  6 14 22  6
  5  2 32  9 23  9  6  2 11 19  9 20  5 23  2 20 26  3  3  8 13  3  3 13
 20 23 32 23  5 31  2 24 32  4 32  4  3 31 20 16 26 13 14 17]",0.19193064372348118,1.614114735852732,2.1649345838025535,,,,0.9670032455824017,0.0021091316338360594,0.7722401451260343,False,0
237,som,CNE Similarity,0.011005640029907227,35,"[14 29  7 25  6 18 18 14  7 32  6 18 27 15 15  7  8 22  3  6  6  7 34 18
 18 32 20 20 18 17 24 31 24  6 24 19 17 17 17 11 29  3 24 24 24 24  7 17
  6  6 19 19 19  5 26 26  5  6  6  5  5 19  5  5  5  5 14  6  6 31  8  5
  4  5  5  4 17 17 17 31 31  7  7 13 19 18 32 13 21 27 29 25 13  8 18 18
 33 27  4 26 18 18 12 29 29 33 18  2 33 19 33 19 34 16  2 18 18  7 16  5
 30  2 18 14 19  7 16 33  4 34 17 23 23  1 18  8 16  8 16 18 16 11 12 25
 21 31 19 33 33 34  2 16 30 18 24  7 18 18 17 17 24 24  3  5 17 10 23  9
  9 29 17 20 23 23  0 18  7  7 32 15 15 29  6 33 33  0 18  7 34 20 18 18
 17 19 18 22 34  7 33 18 18 22 15  0 29 34 23  0  7  9 29  5 27  9  4 27
  0 25 18 30 29 20 19 22 18 20 18 12 29  0  0  8  4 27  6 29]",0.11945036891310455,1.6592330145749095,2.082310214670845,,,,0.9555715831229715,0.0015487915515487126,0.7486637975101811,False,0
238,kmeans,CNE Similarity,0.0,36,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
239,fuzzy_c_means,CNE Similarity,0.00500035285949707,36,"[28 16  3  3 35  3  4  4  3 34 35 16  4 35 35 35  3 35 10 35 35  3  3 11
  3  3  4  4 34 28 28 18 28 35 28  3 19 19 19 28 10  4 28 28 28 28  3 19
 35 35  3  3  3  3  3  3  3 19 19  3  3  3  3  3  3  3 19 35 35 28  3  3
 16  3  3 35 19 19 19 28 18 35 35  3  3  4  3  3 10  4 10  3  3  3 10 34
 11 10 35  3 10 34 10 10 10 11 10  3  3  3  3  3  3  3  3 34 34 35  3  3
  3  3 18 18  3  3  3  3 10  3 19 18 35 33  4  3  3  3  3 34  3 19 10  3
 10 28  3  3  3  3  3  3  3 35 28 35  4  4 19 19 28 28 10  3 19  3 34  4
 16 16  4  4 19 19  4  3 35 35 34 35 35 10 16  3 11  4 35 35  3 16 18 11
  4  3 10  3  3 35  3 10 34 35 35  4  4  3 18  4 35 16 16  3  4  4 16  4
  4  3  4  3  4  4  3 35  4  4  4 10 16  4  4  3 16 10 35 10]",0.01469051273349781,2.5463942232936962,2.1269909472848663,,,,0.8214208438514244,0.000331628589316743,0.5353835113381176,False,0
240,dbscan,CNE Similarity,0.0,36,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
241,hierarchical,CNE Similarity,0.004679679870605469,36,"[25  9  7  2  3 28 19 25  7 22  3 27 10  5  5 13 18 32 16  3  3  7  2  4
  4 22 16 16  4  8 12 12 12  3 12  7  8  8  8  8  9 16 12 12 12 12  7  8
  3  3 34 21 21 20 23 23 20  3  3 20 20 21 20 20 20 20 25  3  3 29 18 20
 13 20 20 10  8  8  8 12 29 31 31 22 34 14 22 22 16 10  9  2 22 18  0  4
 35 10 10 23 14  0 16  9  9 35 14  6  6  7  1  7 17  1  6  0  4  7  6  6
  6  6  0 25  2  7  1  1 10 17  8 30 30 30 14 18  6 18  6  0  1  8  9  2
 16 29  1  6  6 17  6  6  6 27 12 31 14 14  8  8 12 12 16  2  8 32  4 33
 33 24 26 15 30 30 15 28  3  3 22  5  5 26 13  1 35 15 27  7 17 11  0 28
 26  2 14 32  2  5 17  0  4 27  5 19 26  2 30 15 13 33 24 20 19 33 13 19
 15  2 14  2 26 11  2 32 14 15 14 16  9 15 15 18 13 10  3  9]",0.23798344192776613,1.4283691388651953,2.133195823011767,,,,0.967976920302921,0.0021753047116365794,0.7728407678243696,False,0
242,spectral,CNE Similarity,0.2028670310974121,36,"[34 18 16  7 27 13  2 34 30 31 27  2  2 21 25 18 17 10  2 28 28  6 35  2
  2 31  2  2  0 29 26 26 26 28 26 11 33 15 33 29 18  2 26 26 26 26  6 11
 20 20  1  5  5 19  4  4 24 20 20 24 19  5 24 19 24 19 34 28 28 32 17 24
 18 24 19 22 15 29 15 26 32 14 14  9  1  2 31  9  2  2 18  7  9  3 30  0
 35  2 22  4  2 30  2 18 18 35  2  8  8 12 12 12 35 12  8 30  0 13  8  2
  0  8  2 34  2 16 12 12 22 35 29 23 23 30  2 17  8 17  8 30 12 29 18  7
  2 32 12  8  8 35  8 19  0  2 26 14  2  0 11 33 26 26  2  0 11 10  2 25
 25 25 18  2 23 23  2 13 27  2 31 21 21 18 18  2 35  2  2 16 35 25 30 13
  2  7  2 10  0 13 35  2  0  2 25  2 18  7 23  2 18 25 25  2  2 25 25  2
  2  7  2  0 18  2  7 10  2  2  2  2 18  2  2  3 18  2  2 18]",0.18054217891988059,1.496069438160041,2.0375314217251943,,,,0.9329606923909124,0.001002678006837357,0.7365162244955962,False,0
243,gmm,CNE Similarity,0.5473752021789551,36,"[23 11 35  6  2 32 16 23  6 27 10 29 21 24 24 11 28 19  1 10 10  2 20 13
 13 27  1  1 16  0  8  5  8 10  8  6 33 33 33  0 15  1  8  8  8  8  2  0
 10 10 25 34 34  7 25 25  7 10 10  7  7 34  7  7  7  7 23 10 10  5 28  7
 11  7  7 21 33  0 33  8  5 30 30 27 25 22 27 27 24 21 15  6 27 28 14 16
 18 21 21 25 22 14  1 15 15 18 22  9  9  6 17  6 20 17  9 14 32  2  9  4
  4  9 22 23  6 35 17 17 21 20  0 31 31 14 22 28  9 28  9 14 17  0 15  6
  1  5 17  9  9 20  9  9  4 29  8 30 16 16 33 33  8  8  1  4 33 19 13 12
 12 12 26  5 31 31  3 32  2 10 27 24 24 26 11 17 18  3 29 35 20 35 14 32
 26  6 22 19 13 32 18 14 13 29  2  3 26  6 31  3 11 12 12  7 21 12 12 21
  3  6 16  4 26  5  6 19 22  0 22  1 15  3  3  6 11 21 10 15]",0.21609236892766473,1.523043166107054,2.117181856165988,,,,0.9721601153984853,0.0025121294091915588,0.7831277606538808,False,0
244,som,CNE Similarity,0.009416341781616211,36,"[28  1 26 30 30 30  5 28 30  5 32 31 22 15 15 10  5 29 29 32 32 30 24  3
  3  5 29 29 11 25 12 12 12 32 12 30 31 31 31 27  1 29 12 12 12 12 30 31
 32 32 30 18 18 34 18 18 34 32 32 34 17 18 34 17 34 17 28 32 32  4  5 34
 23 34 17 23 31 25 31 12  4 15 15  5 30 13  5  5 29 22  1 30  5 30  6 11
  7 23 23 18 13  6 26  1  1  7 13 30 35 30  9 30 24  9 30 11 11 30 30 35
 33 35 22 28 30 30  9  9 23 24 25 20 20  6 13  5 35  5 30 21 30 27  1 30
 29  4  9 35 35 24 35 35  5  3 12 15 13 11 31 31 12 12 29 33 31 30  3 23
 23  2 14  4 16 16  8 30 30 30  5 15 15 14  1  9  7  8  3 26  7 30 11 24
 14 30 13 30 24 30  7 24 11  3 15 13 14 24 20  8 10 23  2 34 22 23 23 23
  8 30 13  5 14  4 30 29 13  8 13 29  1  8  8 30  1 22 32  1]",0.14815260267600944,1.5951164930997113,2.1210003939932722,,,,0.9552109628561125,0.0015357616422786882,0.7501088573455451,False,0
245,kmeans,CNE Similarity,0.0,37,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
246,fuzzy_c_means,CNE Similarity,0.007245779037475586,37,"[21 22 20  5 15  5 31 31  5 21 22 31 31 26 26 22 16 26 31 15 15 20 16 14
  5  5 31 31 16 20 32 31  6 15  6 20 20 20 20 20 22 31 32  6 31 31 20 20
 22 22 20  5  5  5 20  5  5 15 20  5  5  5  5  5  5  5 20 15 15 32 16  5
 22  5  5 22 20 20 20  6 31 22 22  5 20 31  5  5 31 31 31  5  5  5 31 16
 21 31 22  5 31 21 31 31 31 21 31  5  5  5  5  5 16  5  5 21 16 22  5  5
  5  5 31 21  5 20  5  5 22 16 20 36 22 16 31  5  5  5  5 21  5 20 31  5
 31  6  5  5  5  5  5  5  5 26  6 22 31 31 20 20  6  6 31  5 20  5 20 31
 22 22 31 31 20 20 31  5 20 22 21 15 26 31 22  5 21 31 26 15 16 22 21 26
 31  5 31  5 16 26  5 31 16 26 22 31 31  5 31 31 22 22 22  5 31 31 22 31
 31  5 31 16 31 31  5 22 31 31 31 31 31 31 31  5 22 31 22 31]",-0.005452235583921304,2.343966563353001,2.1070043653475756,,,,0.8252073566534439,0.0003403715410775956,0.5318072944370074,False,0
247,dbscan,CNE Similarity,0.0,37,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
248,hierarchical,CNE Similarity,0.003999948501586914,37,"[25  9  3  2  1 28 19 25  3 22  1 27 10  5  5 13 18 32 16  1  1  3  2  4
  4 22 16 16  4  8 12 12 12  1 12  3  8  8  8  8  9 16 12 12 12 12  3  8
  1  1 34 21 21 20 23 23 20  1  1 20 20 21 20 20 20 20 25  1  1 29 18 20
 13 20 20 10  8  8  8 12 29 31 31 22 34 14 22 22 16 10  9  2 22 18 15  4
 35 10 10 23 14 15 16  9  9 35 14  6  6  3  0  3 17  0  6 15  4  3  6  6
  6  6 15 25  2  3  0  0 10 17  8 30 30 30 14 18  6 18  6 15  0  8  9  2
 16 29  0  6  6 17  6  6  6 27 12 31 14 14  8  8 12 12 16  2  8 32  4 33
 33 24 26  7 30 30  7 28  1  1 22  5  5 26 13  0 35  7 27  3 17 11 15 28
 26  2 14 32  2  5 17 36  4 27  5 19 26  2 30  7 13 33 24 20 19 33 13 19
  7  2 14  2 26 11  2 32 14  7 14 16  9  7  7 18 13 10  1  9]",0.23553362511940532,1.4047983136468885,2.123896706351023,,,,0.9681932924630364,0.0021905587870928137,0.7745166414447319,False,0
249,spectral,CNE Similarity,0.11465048789978027,37,"[17 22  5 13  1  1 27 17 28 27  1 10 27 25 33 22 27 35 22 14 14 16 29 10
 10 27 27 27 17 24  3  3  3 14 32 11 11 20 11 24 30 27  3 32  3  3 16 24
 14 14  9  6  6  0  4  4  0 14 14  0 12  6  0 26  0 26 17 14 14  7 23  0
 34  0 26 19 20 24 20 32  7 21 21  8  9 27 27  8 22 27 22 13  8  2 28 17
 12 27 19  4 27 28 22 22 22 12 27 18 12 15 12 15 29 15 18 28 17  1 31 18
 26 18 27 17 36  5 15 12 19 29 24 30 30 28 27 23 18 23 31 28 15 24 22 36
 22  7 15 31 12 29 18 26 17 10 32 21 17 17 11 11  3 32 22 17 11 35 17 34
 34 33 22  7 30 30 27  1  1 10 27 25 25 22 34 17 12  7 10  5 29 34 28  1
 27 13 27 35 17  1 33 27 10 10 33 27 22 36 30 27 22 34 33 12 27 34 34 27
 27 36 17 17 22  7 13 35 27 27 27 22 34  7 27  2 34 27 10 30]",0.16304325646491696,1.5294425074629439,2.073169871098234,,,,0.958276235124414,0.0016536828828449819,0.7629654934681003,False,0
250,gmm,CNE Similarity,0.7851607799530029,37,"[24  3  4  4 23 11  8 24  4  8 23 35  2 20 20  3 22 20 16 23 23  4 19 11
 11 30  9  9 11  1 10 10 10 23 32  4 33 17 33  1 26 16 10 32 10 10  4 17
 21 21  4  0  0 25 36 36 15 21 21 15 25  0 15 25 15 25 24 23 23 10 22 15
  3 15 25  2 17 33 17 32  1 34 34 30  4  5 30 30 20  2 26  4 30 22 27 11
 12  2  2 36  5 27 16 26 26 12  5 31 31  4  6  4 19  6 31 27 11  4 31  7
  7 31 27 24  4  4  6  6  2 19  1 28 28 28  9 22 31 22 31 27  6  1 26  4
 16 10  6 31 31 19  7  7  7 35 32 34 29 29 17 33 10 32 16  7 17 20 11 18
 18 20 13 29 28 28  9 19 23 14  8 20 20 13 14  6 12  9 35  4 19 18 27 19
 17  4  5 20 11 20 19  2 11 35 20  9 13  4 28  9  3 18 20 25  5 18 18  5
  9  4 29 11 13 18  4 21 29  9  5 16 13  9  9 22  3  2 14 26]",0.19763318567422397,1.547383126660851,2.1523616885171175,,,,0.9703930760908763,0.0023582671206398066,0.7823730524439411,False,0
251,som,CNE Similarity,0.01117563247680664,37,"[12 17 13 13 14 21  5 12 13  5 14 26 22 36 16 13 13 16 12 14 14 13 31 25
 25  5 12 12  3 29 28 27 27 14 28 13 29 24 29 29 17 12 27 28 27 27 13 29
 14 14  2  6  6  7  1  1  7 14 14  7  7  6  7  8  7  7 12 14 14 27 34  7
 17  7  7 22 24 29 32 28 27 20 20 13  2  3  5 13 16 22 33 31 13 13  3  3
 30 22 22  1  3  3 33 33 33 30  3 13 30 10 11 10  9 11 13  3  3 13 13  7
  6 13  3 12 13 13 11 11 22  9 29  4  4  4  3 34 13 34 13  4 11 29 33 31
 16 27 11 13 30  9  7  6 13 26 28 20  3  3 29 29 27 28 12  6 29 35 25 17
  0  0 17 15  4  4 18 23 13 15  5 36 36 17 17  8 30 18 26 13  9 15  3 23
 29 13 30 16 31 21 30  4 25 26 16 18 17 31  4 18 17  0  0  7 22 17 17 22
 18 31  3 13 17 15 13 16 18 18  3 12 17 18 18 13 17 22 14 17]",0.1477338430635061,1.5752931186898078,2.12200078800983,,,,0.9570501262170934,0.0016044979631799823,0.7538991801821581,False,0
252,kmeans,CNE Similarity,0.0,38,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
253,fuzzy_c_means,CNE Similarity,0.005300045013427734,38,"[33 25 18 18 18 22 25 25 18 27 18 20 25 22 22  8 22 22 25 18 18 18 22 22
 22 22 25 25 22 33 33 33 33 18 33 18 18 18 18 33 25 25 33 33 33 33 18 18
  5  5 18 22 22 22 18 18 22 18 18 22 22 22 22 22 22 22 18 18 18 33 22 22
 25 22 22 25 18 18 18 33 33  6  8 22 18 25 22 22 25 33 25 22 22 22 25 22
 22 25  6 18 25 22 25 25 25 22 35 22 22 18 22 22 22 22 22 37 22  5 22 22
 22 22 34 33 22 18 22 22 25 22 18 33  5 22 25 22 22 22 22 17 22 18 25 22
 25 33 22 22 22 22 22 22 22 22 33  6 25 25 18 18 33 33 25 22 18 22 22 25
 25 25 25 25 18  1 25 22 18 18 27 18 22 25 25 22 23 25 20  8 22  7 33 22
  7 18 25 22 22 22 22 25 22 22 22 25 25 22 33 25  6 25 25 22 25 25 25 25
 25 22 25 22 25 25 18  5 25 25 25 25 25 25 25 18 25 25  5 25]",-0.07122437855019356,1.9162456696856252,2.0950596818375655,,,,0.7641543454742157,0.00023362072464233586,0.48131293385142687,False,0
254,dbscan,CNE Similarity,0.0,38,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
255,hierarchical,CNE Similarity,0.005137443542480469,38,"[25  9  3  0  1 28 19 25  3 22  1 27 10  5  5 13 18 32 16  1  1  3  0  4
  4 22 16 16  4  8 12 12 12  1 12  3  8  8  8  8  9 16 12 12 12 12  3  8
  1  1 34 21 21 20 23 23 20  1  1 20 20 21 20 20 20 20 25  1  1 29 18 20
 13 20 20 10  8  8  8 12 29 31 31 22 34  6 22 22 16 10  9  0 22 18 15  4
 35 10 10 23  6 15 16  9  9 35  6  2  2  3 30  3 17 30  2 15  4  3  2  2
  2  2 15 25  0  3 30 30 10 17  8 14 14 14  6 18  2 18  2 15 30  8  9  0
 16 29 30  2  2 17  2  2  2 27 12 31  6  6  8  8 12 12 16  0  8 32  4 33
 33 24 26  7 14 14  7 28  1  1 22  5  5 26 13 37 35  7 27  3 17 11 15 28
 26  0  6 32  0  5 17 36  4 27  5 19 26  0 14  7 13 33 24 20 19 33 13 19
  7  0  6  0 26 11  0 32  6  7  6 16  9  7  7 18 13 10  1  9]",0.23168988792358355,1.381762932464637,2.1223328913119297,,,,0.9684096646231518,0.00220602134647893,0.7761879439841114,False,0
256,spectral,CNE Similarity,0.13491249084472656,38,"[32  1 12  2 36 36 23 32 30  9 36 23 23 22 34  1  0 21 25 13 13 11 29  9
  9  0  9  9 35 37  5  5  5 13  5  7  7 20  7 37 18  9  5  5  5  5 11 37
 24 24  6  8  8 19 10 10 19 24 24 19 28  8 19 28 19 28 32 13 13  5  0 19
  1 19 28 17 20 37 20  5  5 26 26  4  6 30  9  4 25 23 25  2  4  3 30 35
  9 23 17 10  9 30 25 25 25  9  9 15 14 16 14 16 29 27 15 30 35 23 31  9
 33 15  9 32 29 12 27 14 17 29 37 18 18 30  9  0 15  0 31 30 27 37 25  2
 25  5 27 31 14 29 15 28 33  9  5 26  9 35  7  7  5  5 25  9  7 21  9  1
  1 34 23  9 18 18  9 36 36  9  9 22 22 23  1  9 25  9  9 12 29  1 30 36
 23  2 23 21 29 34 34  9  9  9 34 23 23 29 18  9  1  1 34 14 23  1  1 23
  9  2  9 35 23  9  2 21  9  9 23 25  1  9  9  3  1 23  9 18]",0.16358369731977643,1.581740197292032,2.0431037738102704,,,,0.9521096285611251,0.0014317927627895061,0.7579446979857628,False,0
